OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,OrderStatus,City,Country,SellerID
ORD0088377,2021-01-15,CUST011067,Priya Mehta,P00040,Microphone,Clothing,NexPro,3,24.79,0.0,87.91,Credit Card,Delivered,Philadelphia,United States,SELL01440
ORD0047785,2024-04-07,CUST039397,Vivaan Verma,P00033,Puzzle 1000pc,Toys & Games,BrightLux,2,117.42,0.0,255.59,Net Banking,Delivered,Columbus,India,SELL01759
ORD0054444,2023-10-22,CUST029374,Kabir Sharma,P00030,Dress Shirt,Clothing,FitLife,3,364.94,0.0,1234.22,Credit Card,Delivered,San Antonio,Canada,SELL00185
ORD0087886,2021-06-04,CUST005304,Aman Kapoor,P00050,Novel Bestseller,Books,UrbanStyle,5,276.61,0.2,1117.86,Debit Card,Delivered,Jacksonville,United States,SELL00475
ORD0093658,2024-03-30,CUST013944,Karan Gupta,P00018,Vacuum Cleaner,Home & Kitchen,BrightLux,2,401.46,0.0,850.01,Amazon Pay,Delivered,Austin,United States,SELL01054
ORD0085310,2024-11-22,CUST015062,Sahil Kumar,P00011,Fitness Band,Toys & Games,ReadMore,5,344.2,0.0,2039.5,Credit Card,Delivered,Charlotte,United States,SELL01519
ORD0047484,2020-08-20,CUST022436,Karan Sharma,P00017,Electric Kettle,Clothing,KiddoFun,5,502.78,0.0,2716.6,Credit Card,Shipped,Los Angeles,India,SELL01198
ORD0003222,2021-03-17,CUST017889,Sneha Singh,P00027,Winter Jacket,Electronics,NexPro,4,485.56,0.05,1996.33,Net Banking,Shipped,Charlotte,India,SELL00374
ORD0099418,2023-05-09,CUST010493,Karan Singh,P00045,Phone Tripod,Clothing,FitLife,3,179.0,0.1,497.96,UPI,Shipped,Washington,United States,SELL01160
ORD0032135,2022-08-11,CUST040264,Priya Singh,P00040,Microphone,Home & Kitchen,NexPro,5,175.78,0.2,770.56,Amazon Pay,Delivered,San Francisco,United States,SELL01994
ORD0020348,2024-12-08,CUST035004,Sahil Mehta,P00049,Children's Book,Home & Kitchen,ReadMore,4,146.29,0.0,633.48,UPI,Cancelled,Phoenix,United States,SELL00741
ORD0065802,2021-10-22,CUST008407,Pooja Joshi,P00014,Drone Mini,Sports & Outdoors,CoreTech,5,282.71,0.05,1459.24,Amazon Pay,Delivered,Chicago,United States,SELL01317
ORD0004544,2023-11-04,CUST045758,Vivaan Kumar,P00046,Car Charger,Sports & Outdoors,CoreTech,4,567.6,0.0,2464.24,Credit Card,Delivered,Philadelphia,United States,SELL01454
ORD0074556,2021-10-05,CUST029557,Vikas Kapoor,P00036,Smart Light Bulb,Home & Kitchen,HomeEase,5,499.93,0.0,2629.57,Credit Card,Shipped,Philadelphia,Canada,SELL01104
ORD0047877,2024-02-24,CUST042765,Neha Kumar,P00046,Car Charger,Clothing,UrbanStyle,1,177.34,0.05,190.38,Amazon Pay,Delivered,Charlotte,United States,SELL01880
ORD0004725,2021-09-12,CUST024657,Rohit Joshi,P00018,Vacuum Cleaner,Electronics,HomeEase,4,369.9,0.15,1320.86,Amazon Pay,Delivered,Houston,United States,SELL01826
ORD0094318,2021-06-13,CUST021219,Aman Joshi,P00032,Board Game,Sports & Outdoors,Zenith,1,379.27,0.05,410.35,Debit Card,Delivered,San Francisco,United States,SELL01335
ORD0070458,2020-05-06,CUST039431,Vikas Reddy,P00017,Electric Kettle,Electronics,NexPro,1,263.85,0.05,254.6,Credit Card,Delivered,Columbus,United States,SELL01810
ORD0000853,2023-06-06,CUST046696,Vikas Kumar,P00018,Vacuum Cleaner,Toys & Games,Zenith,5,192.27,0.0,1020.78,Cash on Delivery,Shipped,Philadelphia,United Kingdom,SELL01848
ORD0024013,2022-12-22,CUST027434,Aman Patel,P00002,Bluetooth Speaker,Home & Kitchen,HomeEase,5,41.75,0.0,226.02,Credit Card,Delivered,Columbus,India,SELL01239
ORD0061850,2022-07-23,CUST019196,Vihaan Sharma,P00004,USB-C Charger,Toys & Games,ReadMore,5,168.47,0.2,766.13,Debit Card,Delivered,San Diego,United States,SELL00573
ORD0040407,2024-09-27,CUST001352,Rohit Verma,P00003,Smartphone Case,Toys & Games,CoreTech,1,544.29,0.0,656.32,Net Banking,Delivered,Columbus,United States,SELL00601
ORD0060550,2020-08-25,CUST027566,Priya Gupta,P00011,Fitness Band,Home & Kitchen,ReadMore,2,319.51,0.0,698.29,Debit Card,Delivered,Indianapolis,United States,SELL01067
ORD0020773,2021-08-27,CUST021096,Pooja Mehta,P00018,Vacuum Cleaner,Sports & Outdoors,NexPro,4,283.56,0.0,1271.73,UPI,Shipped,Dallas,United Kingdom,SELL01977
ORD0013196,2022-12-18,CUST008302,Sneha Sharma,P00024,Yoga Mat,Clothing,KiddoFun,3,212.0,0.0,713.16,Cash on Delivery,Delivered,Philadelphia,United States,SELL00155
ORD0045712,2021-11-08,CUST035427,Kabir Sharma,P00049,Children's Book,Electronics,UrbanStyle,5,284.03,0.05,1467.23,Debit Card,Shipped,San Jose,United States,SELL00411
ORD0051282,2022-06-18,CUST010732,Rohit Reddy,P00004,USB-C Charger,Toys & Games,HomeEase,5,371.35,0.0,2014.72,Amazon Pay,Delivered,Houston,United States,SELL00067
ORD0017789,2022-09-08,CUST034868,Pooja Mehta,P00037,Router,Electronics,HomeEase,5,262.56,0.0,1481.88,Cash on Delivery,Delivered,Houston,United States,SELL01788
ORD0070665,2024-06-13,CUST027499,Simran Verma,P00012,Noise Cancelling Headphones,Books,BrightLux,4,386.64,0.2,1336.93,Debit Card,Shipped,Indianapolis,United States,SELL00216
ORD0002731,2023-07-10,CUST013746,Aarav Singh,P00009,Portable SSD 1TB,Clothing,ReadMore,4,416.54,0.1,1582.06,Amazon Pay,Delivered,Chicago,Australia,SELL01535
ORD0086425,2023-09-06,CUST028252,Vivaan Patel,P00046,Car Charger,Books,CoreTech,3,391.25,0.15,1008.97,UPI,Shipped,Austin,United States,SELL00879
ORD0063841,2023-10-20,CUST003287,Simran Verma,P00003,Smartphone Case,Sports & Outdoors,FitLife,4,461.22,0.2,1667.81,Debit Card,Shipped,Phoenix,United States,SELL00958
ORD0073566,2021-08-08,CUST002608,Neha Sharma,P00027,Winter Jacket,Books,BrightLux,1,554.95,0.0,563.72,UPI,Delivered,Los Angeles,United States,SELL00748
ORD0060525,2023-01-26,CUST000425,Sunita Singh,P00004,USB-C Charger,Clothing,NexPro,1,389.04,0.0,413.27,Credit Card,Delivered,Fort Worth,United Kingdom,SELL00788
ORD0017527,2022-08-18,CUST021926,Mohit Singh,P00024,Yoga Mat,Clothing,KiddoFun,1,131.53,0.1,118.84,Credit Card,Delivered,Denver,United States,SELL00054
ORD0004520,2023-11-08,CUST025558,Neha Kapoor,P00003,Smartphone Case,Sports & Outdoors,BrightLux,4,45.01,0.0,199.31,Debit Card,Shipped,San Diego,United States,SELL01578
ORD0002073,2023-12-31,CUST047279,Vikas Gupta,P00028,Jeans,Toys & Games,UrbanStyle,2,469.09,0.1,845.46,Debit Card,Delivered,Fort Worth,United States,SELL00631
ORD0044626,2024-05-21,CUST035999,Aman Joshi,P00049,Children's Book,Clothing,NexPro,3,234.35,0.05,716.17,Credit Card,Delivered,Jacksonville,United States,SELL00872
ORD0057673,2023-12-27,CUST024192,Pooja Reddy,P00023,Cookware Set,Toys & Games,NexPro,1,320.43,0.1,304.37,Credit Card,Delivered,Seattle,Australia,SELL01870
ORD0050288,2022-01-03,CUST023718,Aman Sharma,P00030,Dress Shirt,Home & Kitchen,KiddoFun,4,138.07,0.1,539.06,Credit Card,Returned,New York,Canada,SELL00033
ORD0027990,2020-03-24,CUST014450,Vivaan Patel,P00007,Mechanical Keyboard,Sports & Outdoors,CoreTech,2,405.11,0.05,774.63,UPI,Delivered,Seattle,United States,SELL01198
ORD0048803,2022-08-17,CUST012464,Sunita Reddy,P00046,Car Charger,Books,FitLife,2,198.96,0.25,331.96,UPI,Pending,Indianapolis,Australia,SELL00917
ORD0067218,2021-09-19,CUST039276,Ritika Joshi,P00005,Laptop Sleeve,Books,FitLife,1,58.1,0.0,69.51,UPI,Delivered,San Francisco,United States,SELL00627
ORD0037534,2024-11-30,CUST048691,Rohit Kumar,P00004,USB-C Charger,Sports & Outdoors,FitLife,1,103.11,0.15,96.14,Credit Card,Returned,Jacksonville,United States,SELL00400
ORD0045132,2023-01-09,CUST039230,Vihaan Singh,P00014,Drone Mini,Clothing,Zenith,2,91.82,0.15,164.33,Credit Card,Delivered,Phoenix,United States,SELL00284
ORD0037201,2022-11-22,CUST034493,Neha Sharma,P00015,Instant Pot,Home & Kitchen,CoreTech,3,278.04,0.05,841.0,Credit Card,Shipped,Denver,United States,SELL00298
ORD0092266,2020-08-09,CUST041503,Vikas Kapoor,P00015,Instant Pot,Sports & Outdoors,HomeEase,4,176.84,0.0,775.11,Credit Card,Shipped,Dallas,United Kingdom,SELL01986
ORD0082158,2022-06-08,CUST048110,Kabir Kumar,P00038,External HDD 2TB,Electronics,BrightLux,4,19.48,0.0,90.34,Amazon Pay,Pending,Houston,India,SELL01736
ORD0076140,2020-02-05,CUST014617,Mohit Patel,P00046,Car Charger,Home & Kitchen,Apex,4,11.72,0.0,54.87,Credit Card,Delivered,Indianapolis,United States,SELL01173
ORD0014274,2021-05-06,CUST042387,Rohit Patel,P00036,Smart Light Bulb,Clothing,Apex,2,189.22,0.05,366.78,Credit Card,Cancelled,Houston,United States,SELL00966
ORD0052127,2020-06-01,CUST026032,Arjun Verma,P00042,Projector Mini,Sports & Outdoors,Zenith,2,345.76,0.05,737.29,Amazon Pay,Pending,Seattle,United States,SELL01154
ORD0046225,2023-04-11,CUST048865,Kabir Mehta,P00010,Smartwatch,Home & Kitchen,UrbanStyle,5,193.25,0.05,977.29,Debit Card,Delivered,San Antonio,India,SELL00128
ORD0029246,2023-05-13,CUST012543,Vihaan Sharma,P00039,Graphic Tablet,Books,Zenith,4,421.83,0.15,1608.37,Credit Card,Shipped,Austin,United States,SELL01084
ORD0088910,2022-01-28,CUST039132,Priya Reddy,P00034,Desk Organizer,Toys & Games,CoreTech,1,195.81,0.25,170.72,Debit Card,Returned,Phoenix,India,SELL01575
ORD0070925,2024-10-28,CUST017886,Simran Sharma,P00002,Bluetooth Speaker,Electronics,HomeEase,1,377.4,0.0,401.13,Credit Card,Delivered,Washington,United States,SELL00616
ORD0068632,2023-02-22,CUST013660,Rohit Verma,P00033,Puzzle 1000pc,Clothing,ReadMore,1,407.33,0.0,441.66,UPI,Delivered,Columbus,United States,SELL00374
ORD0025864,2023-05-13,CUST026209,Simran Gupta,P00030,Dress Shirt,Clothing,CoreTech,2,387.55,0.15,691.87,UPI,Shipped,San Diego,United States,SELL01086
ORD0092845,2022-02-02,CUST013542,Priya Verma,P00002,Bluetooth Speaker,Home & Kitchen,ReadMore,4,305.41,0.0,1330.55,Debit Card,Delivered,Dallas,United States,SELL00593
ORD0081504,2023-06-06,CUST008171,Sneha Patel,P00041,Webcam Full HD,Toys & Games,CoreTech,1,347.31,0.15,316.78,UPI,Delivered,San Francisco,Canada,SELL01461
ORD0098568,2022-07-19,CUST036892,Vihaan Sharma,P00016,Air Fryer,Toys & Games,KiddoFun,1,485.74,0.05,520.45,Net Banking,Pending,Chicago,India,SELL01963
ORD0014883,2020-05-13,CUST023377,Aman Sharma,P00033,Puzzle 1000pc,Sports & Outdoors,BrightLux,4,226.0,0.2,774.13,UPI,Delivered,Fort Worth,United States,SELL01758
ORD0055377,2021-06-28,CUST018789,Aman Reddy,P00044,Power Bank 20000mAh,Toys & Games,NexPro,3,107.43,0.05,327.22,Credit Card,Delivered,Columbus,India,SELL00534
ORD0074795,2020-12-22,CUST003296,Vivaan Gupta,P00038,External HDD 2TB,Home & Kitchen,ReadMore,4,113.8,0.05,476.72,Credit Card,Delivered,Washington,United States,SELL01924
ORD0018938,2024-10-15,CUST009079,Sahil Singh,P00040,Microphone,Toys & Games,UrbanStyle,5,571.41,0.0,2865.2,Credit Card,Delivered,Charlotte,India,SELL01028
ORD0046522,2022-04-29,CUST008496,Vivaan Gupta,P00050,Novel Bestseller,Books,Apex,1,273.0,0.1,276.77,Credit Card,Delivered,Columbus,United States,SELL01798
ORD0083382,2020-08-28,CUST019526,Priya Gupta,P00025,Running Shoes,Toys & Games,HomeEase,4,352.44,0.0,1669.94,Amazon Pay,Delivered,Austin,United States,SELL00803
ORD0055604,2020-05-10,CUST038495,Sneha Kapoor,P00014,Drone Mini,Clothing,UrbanStyle,3,438.78,0.0,1330.24,Amazon Pay,Shipped,Austin,India,SELL00725
ORD0044637,2021-11-15,CUST028308,Simran Sharma,P00020,Office Chair,Home & Kitchen,Apex,4,458.44,0.15,1685.1,Credit Card,Cancelled,San Francisco,United States,SELL00430
ORD0021116,2024-06-05,CUST044774,Arjun Kapoor,P00021,Backpack,Books,FitLife,2,254.44,0.15,441.03,Credit Card,Shipped,Indianapolis,Canada,SELL00700
ORD0034356,2022-09-14,CUST024461,Simran Patel,P00006,Gaming Mouse,Toys & Games,Apex,3,282.63,0.0,959.44,Amazon Pay,Delivered,Chicago,United States,SELL01042
ORD0084781,2024-08-11,CUST006811,Vihaan Reddy,P00037,Router,Books,KiddoFun,2,256.07,0.1,472.81,Credit Card,Delivered,Denver,India,SELL01080
ORD0033639,2022-09-13,CUST036015,Sneha Joshi,P00012,Noise Cancelling Headphones,Sports & Outdoors,KiddoFun,4,47.76,0.1,197.4,Amazon Pay,Shipped,Phoenix,United States,SELL00373
ORD0040542,2024-11-26,CUST016030,Aarav Kumar,P00045,Phone Tripod,Home & Kitchen,FitLife,4,374.33,0.1,1426.47,UPI,Delivered,Washington,United States,SELL01227
ORD0018760,2020-01-12,CUST040696,Arjun Reddy,P00009,Portable SSD 1TB,Sports & Outdoors,HomeEase,5,350.27,0.0,1848.26,Debit Card,Delivered,Dallas,United States,SELL01971
ORD0012068,2022-04-29,CUST041204,Vivaan Mehta,P00036,Smart Light Bulb,Toys & Games,BrightLux,4,99.68,0.05,416.11,Debit Card,Delivered,Washington,United States,SELL01171
ORD0090060,2024-01-26,CUST008849,Neha Reddy,P00029,T-Shirt,Electronics,UrbanStyle,2,394.23,0.05,796.6,Amazon Pay,Delivered,Los Angeles,United States,SELL00819
ORD0033660,2022-12-26,CUST035850,Sunita Mehta,P00021,Backpack,Clothing,KiddoFun,2,283.71,0.1,552.38,UPI,Delivered,San Francisco,India,SELL00367
ORD0007434,2023-10-19,CUST044884,Mohit Kumar,P00027,Winter Jacket,Home & Kitchen,KiddoFun,1,266.49,0.1,256.03,UPI,Delivered,San Antonio,United States,SELL01568
ORD0062380,2022-02-02,CUST020511,Sneha Kapoor,P00004,USB-C Charger,Clothing,FitLife,3,598.69,0.0,1888.47,Debit Card,Delivered,Indianapolis,India,SELL00484
ORD0083278,2024-10-23,CUST030680,Aman Mehta,P00008,4K Monitor,Sports & Outdoors,CoreTech,4,243.48,0.0,1023.92,Credit Card,Shipped,Seattle,United States,SELL00057
ORD0014462,2022-06-07,CUST030099,Neha Mehta,P00021,Backpack,Electronics,CoreTech,4,323.65,0.0,1540.15,Debit Card,Delivered,Chicago,United States,SELL00648
ORD0050848,2022-03-01,CUST049511,Sahil Singh,P00044,Power Bank 20000mAh,Clothing,HomeEase,3,230.26,0.0,757.86,UPI,Delivered,Fort Worth,United States,SELL01139
ORD0045301,2024-01-22,CUST012392,Aman Patel,P00049,Children's Book,Sports & Outdoors,BrightLux,2,129.76,0.2,246.8,Credit Card,Pending,San Francisco,United States,SELL00711
ORD0074987,2020-02-21,CUST039516,Sneha Joshi,P00020,Office Chair,Home & Kitchen,CoreTech,1,311.11,0.15,299.23,Debit Card,Delivered,Jacksonville,United States,SELL00667
ORD0048028,2023-10-20,CUST026530,Ritika Kapoor,P00022,Water Bottle,Sports & Outdoors,KiddoFun,1,127.41,0.0,157.84,UPI,Delivered,Jacksonville,United States,SELL00078
ORD0064257,2021-03-10,CUST014933,Vivaan Mehta,P00018,Vacuum Cleaner,Books,CoreTech,1,404.39,0.0,434.56,Credit Card,Shipped,Dallas,United Kingdom,SELL00811
ORD0082565,2024-06-14,CUST046792,Rohit Verma,P00009,Portable SSD 1TB,Electronics,CoreTech,3,412.82,0.0,1347.78,Debit Card,Delivered,Philadelphia,India,SELL01746
ORD0024146,2023-07-19,CUST012055,Mohit Patel,P00020,Office Chair,Clothing,Zenith,1,154.62,0.05,166.3,Credit Card,Delivered,San Francisco,United States,SELL01327
ORD0096164,2023-06-03,CUST019724,Arjun Sharma,P00040,Microphone,Electronics,CoreTech,5,75.24,0.0,406.52,Credit Card,Delivered,Fort Worth,United States,SELL00161
ORD0069581,2023-04-05,CUST022136,Arjun Joshi,P00014,Drone Mini,Clothing,Zenith,1,524.49,0.05,548.29,Net Banking,Shipped,Jacksonville,India,SELL00445
ORD0095676,2024-11-24,CUST026616,Ritika Kumar,P00012,Noise Cancelling Headphones,Books,NexPro,1,441.36,0.15,402.35,Credit Card,Delivered,Los Angeles,Australia,SELL00616
ORD0046935,2023-08-20,CUST041592,Aman Singh,P00032,Board Game,Clothing,KiddoFun,1,339.5,0.05,357.26,Credit Card,Delivered,Indianapolis,United States,SELL01554
ORD0078669,2020-12-25,CUST047496,Sunita Sharma,P00006,Gaming Mouse,Toys & Games,KiddoFun,3,298.83,0.15,810.24,Debit Card,Shipped,Chicago,United States,SELL00853
ORD0087091,2023-09-20,CUST005548,Sunita Verma,P00050,Novel Bestseller,Books,BrightLux,3,346.08,0.0,1131.74,Credit Card,Delivered,Fort Worth,India,SELL01817
ORD0050150,2023-07-10,CUST049103,Priya Reddy,P00042,Projector Mini,Clothing,ReadMore,2,244.41,0.05,506.46,Credit Card,Delivered,Jacksonville,United Kingdom,SELL01373
ORD0096916,2022-01-22,CUST018491,Anjali Mehta,P00027,Winter Jacket,Books,Zenith,3,533.87,0.05,1804.0,Net Banking,Delivered,San Antonio,India,SELL01005
ORD0013070,2023-04-19,CUST006861,Rohit Patel,P00007,Mechanical Keyboard,Sports & Outdoors,FitLife,3,539.62,0.0,1760.68,Debit Card,Delivered,Indianapolis,India,SELL00117
ORD0042571,2020-02-28,CUST036151,Neha Reddy,P00019,LED Desk Lamp,Toys & Games,UrbanStyle,1,284.47,0.0,293.89,Credit Card,Delivered,Houston,United States,SELL00707
ORD0052696,2020-11-07,CUST033968,Sneha Verma,P00038,External HDD 2TB,Toys & Games,Zenith,2,66.19,0.0,169.45,Credit Card,Delivered,San Jose,India,SELL01882
ORD0005006,2024-04-20,CUST031687,Vivaan Verma,P00009,Portable SSD 1TB,Electronics,NexPro,5,457.46,0.05,2440.9,Net Banking,Pending,San Francisco,Canada,SELL00565
ORD0072446,2020-03-07,CUST020005,Aditya Mehta,P00010,Smartwatch,Sports & Outdoors,FitLife,5,85.09,0.1,390.8,Credit Card,Shipped,Phoenix,United States,SELL00068
ORD0099441,2023-10-22,CUST021049,Arjun Patel,P00038,External HDD 2TB,Clothing,HomeEase,2,158.39,0.0,362.55,Credit Card,Delivered,Austin,United States,SELL01195
ORD0004619,2022-05-22,CUST019572,Ritika Kapoor,P00031,Kids Toy Car,Toys & Games,FitLife,1,204.89,0.0,243.64,Cash on Delivery,Delivered,Phoenix,United States,SELL00333
ORD0054371,2020-01-29,CUST009499,Mohit Gupta,P00004,USB-C Charger,Sports & Outdoors,Zenith,2,405.6,0.15,781.36,Cash on Delivery,Delivered,Jacksonville,United States,SELL00689
ORD0013814,2020-12-10,CUST001008,Mohit Gupta,P00017,Electric Kettle,Clothing,FitLife,1,176.66,0.15,172.77,Debit Card,Delivered,Chicago,United Kingdom,SELL00085
ORD0010950,2023-12-06,CUST024912,Neha Kumar,P00033,Puzzle 1000pc,Clothing,CoreTech,4,74.05,0.3,228.0,Credit Card,Delivered,Chicago,United States,SELL01695
ORD0077726,2021-11-01,CUST010199,Ritika Mehta,P00008,4K Monitor,Sports & Outdoors,ReadMore,2,25.51,0.0,68.34,Credit Card,Delivered,Seattle,Australia,SELL00472
ORD0085169,2021-09-06,CUST041323,Sneha Mehta,P00019,LED Desk Lamp,Toys & Games,ReadMore,5,213.32,0.1,1011.11,Credit Card,Shipped,San Diego,United States,SELL00635
ORD0074779,2020-02-01,CUST021888,Arjun Kumar,P00023,Cookware Set,Home & Kitchen,CoreTech,5,552.16,0.1,2494.71,Credit Card,Delivered,Austin,United States,SELL00147
ORD0016114,2020-09-20,CUST033321,Simran Verma,P00031,Kids Toy Car,Books,NexPro,4,322.29,0.0,1394.78,Debit Card,Delivered,San Francisco,United States,SELL00646
ORD0091989,2022-12-24,CUST000863,Arjun Kumar,P00039,Graphic Tablet,Books,Apex,5,566.94,0.05,2840.77,Credit Card,Delivered,Austin,United States,SELL01643
ORD0078483,2023-12-23,CUST031586,Vivaan Gupta,P00005,Laptop Sleeve,Electronics,NexPro,1,34.21,0.15,32.67,UPI,Delivered,Fort Worth,United States,SELL01906
ORD0017290,2021-05-09,CUST028225,Pooja Verma,P00046,Car Charger,Sports & Outdoors,UrbanStyle,3,227.43,0.0,776.95,Debit Card,Delivered,Denver,United States,SELL00131
ORD0043379,2024-11-16,CUST041535,Sneha Gupta,P00024,Yoga Mat,Home & Kitchen,BrightLux,4,372.95,0.05,1536.28,UPI,Delivered,Austin,United States,SELL01285
ORD0054620,2022-05-24,CUST049269,Vivaan Patel,P00037,Router,Electronics,Zenith,2,541.43,0.1,1062.97,Amazon Pay,Pending,Denver,India,SELL01901
ORD0054199,2021-02-28,CUST007741,Anjali Kumar,P00010,Smartwatch,Books,KiddoFun,1,171.1,0.0,201.68,Credit Card,Shipped,Phoenix,United States,SELL01911
ORD0053069,2022-12-01,CUST007047,Vikas Patel,P00002,Bluetooth Speaker,Toys & Games,UrbanStyle,5,217.2,0.0,1092.3,UPI,Delivered,San Francisco,United States,SELL01844
ORD0080312,2023-05-20,CUST016779,Aman Verma,P00015,Instant Pot,Home & Kitchen,BrightLux,3,270.83,0.0,922.05,Credit Card,Delivered,Charlotte,United States,SELL01604
ORD0005706,2022-12-04,CUST015318,Rohit Patel,P00039,Graphic Tablet,Sports & Outdoors,HomeEase,2,426.16,0.1,862.36,Debit Card,Delivered,Austin,United States,SELL00008
ORD0079290,2020-05-28,CUST036010,Vikas Sharma,P00028,Jeans,Sports & Outdoors,UrbanStyle,1,401.56,0.1,394.44,Debit Card,Delivered,San Antonio,India,SELL01600
ORD0079144,2024-11-18,CUST039619,Sahil Singh,P00016,Air Fryer,Clothing,ReadMore,3,125.81,0.0,434.73,Amazon Pay,Delivered,San Jose,United States,SELL01308
ORD0007334,2021-04-24,CUST046284,Pooja Kapoor,P00049,Children's Book,Toys & Games,FitLife,4,344.2,0.0,1548.48,Amazon Pay,Shipped,Washington,United States,SELL00735
ORD0028050,2023-08-26,CUST011189,Ritika Mehta,P00016,Air Fryer,Toys & Games,ReadMore,2,286.44,0.0,615.81,Credit Card,Delivered,Washington,United Kingdom,SELL01352
ORD0043139,2020-11-27,CUST004067,Kabir Kumar,P00043,HDMI Cable 2m,Clothing,UrbanStyle,5,335.28,0.0,1760.48,Net Banking,Delivered,Los Angeles,United States,SELL01708
ORD0051417,2021-11-13,CUST028224,Anjali Kapoor,P00040,Microphone,Sports & Outdoors,ReadMore,1,241.03,0.1,242.08,Credit Card,Delivered,Washington,United States,SELL01927
ORD0078952,2021-05-04,CUST024974,Neha Mehta,P00020,Office Chair,Clothing,UrbanStyle,2,446.64,0.0,1058.12,Credit Card,Shipped,Jacksonville,India,SELL01207
ORD0008515,2022-09-11,CUST028397,Aditya Kumar,P00013,Action Camera,Electronics,BrightLux,5,408.35,0.05,2096.73,Net Banking,Delivered,Dallas,Canada,SELL01579
ORD0011007,2023-09-11,CUST012793,Sahil Sharma,P00043,HDMI Cable 2m,Books,Zenith,4,15.05,0.0,76.31,Amazon Pay,Delivered,New York,United States,SELL01103
ORD0025841,2024-02-02,CUST042803,Simran Patel,P00033,Puzzle 1000pc,Clothing,KiddoFun,5,188.93,0.25,755.76,Cash on Delivery,Pending,San Diego,Canada,SELL00387
ORD0085314,2020-03-07,CUST039295,Aarav Joshi,P00031,Kids Toy Car,Home & Kitchen,FitLife,3,414.17,0.1,1218.5,UPI,Delivered,Seattle,Australia,SELL01441
ORD0008866,2021-11-04,CUST029523,Aarav Sharma,P00045,Phone Tripod,Electronics,KiddoFun,1,273.94,0.0,295.5,Credit Card,Delivered,San Jose,United States,SELL00698
ORD0072697,2023-07-10,CUST009634,Simran Gupta,P00041,Webcam Full HD,Sports & Outdoors,Apex,5,537.17,0.25,2189.8,Credit Card,Delivered,Columbus,India,SELL00513
ORD0055880,2022-02-17,CUST020989,Vihaan Sharma,P00026,Sunglasses,Clothing,BrightLux,5,520.81,0.05,2603.05,Net Banking,Shipped,Houston,United States,SELL00769
ORD0092968,2024-07-12,CUST034509,Rohit Sharma,P00005,Laptop Sleeve,Sports & Outdoors,Apex,1,342.72,0.1,358.44,Credit Card,Delivered,Charlotte,United States,SELL00583
ORD0098126,2022-03-29,CUST003837,Rohit Singh,P00034,Desk Organizer,Clothing,Apex,1,216.38,0.0,220.11,Amazon Pay,Delivered,Denver,India,SELL00242
ORD0020424,2024-09-23,CUST000786,Simran Mehta,P00005,Laptop Sleeve,Electronics,UrbanStyle,2,517.84,0.0,1101.35,Amazon Pay,Shipped,Phoenix,United States,SELL00889
ORD0072827,2024-11-07,CUST007761,Vivaan Verma,P00018,Vacuum Cleaner,Sports & Outdoors,Apex,3,599.11,0.0,1942.92,Amazon Pay,Returned,Columbus,United States,SELL00631
ORD0068114,2021-05-31,CUST020475,Sahil Reddy,P00010,Smartwatch,Toys & Games,NexPro,1,540.69,0.15,529.34,UPI,Pending,Denver,United Kingdom,SELL00516
ORD0094227,2022-08-11,CUST013581,Vivaan Mehta,P00001,Wireless Earbuds,Sports & Outdoors,BrightLux,3,377.7,0.0,1351.92,Amazon Pay,Cancelled,Columbus,United States,SELL01817
ORD0010407,2024-02-20,CUST022195,Sahil Kumar,P00010,Smartwatch,Sports & Outdoors,BrightLux,2,342.54,0.05,712.33,UPI,Delivered,San Jose,United States,SELL00218
ORD0091723,2020-08-23,CUST017264,Karan Mehta,P00047,Memory Card 128GB,Sports & Outdoors,HomeEase,5,152.29,0.15,732.32,Amazon Pay,Delivered,Los Angeles,Canada,SELL01678
ORD0059412,2024-04-10,CUST038193,Priya Reddy,P00022,Water Bottle,Sports & Outdoors,CoreTech,3,53.78,0.0,196.67,Credit Card,Pending,Indianapolis,Australia,SELL00190
ORD0016189,2021-01-11,CUST012126,Ritika Verma,P00012,Noise Cancelling Headphones,Home & Kitchen,Apex,3,217.18,0.25,489.24,Credit Card,Shipped,Chicago,United States,SELL00576
ORD0026032,2022-05-09,CUST012865,Ritika Kumar,P00026,Sunglasses,Clothing,FitLife,1,535.77,0.15,486.82,Amazon Pay,Delivered,San Jose,United States,SELL01534
ORD0081461,2020-06-05,CUST009496,Sneha Reddy,P00028,Jeans,Sports & Outdoors,Zenith,5,284.68,0.05,1606.59,Credit Card,Delivered,Denver,United States,SELL01511
ORD0075418,2020-10-30,CUST005384,Karan Patel,P00012,Noise Cancelling Headphones,Electronics,Apex,3,315.82,0.3,727.85,UPI,Delivered,Philadelphia,United States,SELL00864
ORD0055564,2020-10-30,CUST042534,Aarav Joshi,P00026,Sunglasses,Home & Kitchen,HomeEase,4,599.32,0.05,2398.14,Amazon Pay,Delivered,Charlotte,India,SELL01815
ORD0038807,2022-02-04,CUST046195,Arjun Kumar,P00002,Bluetooth Speaker,Sports & Outdoors,NexPro,5,241.12,0.0,1355.98,Amazon Pay,Delivered,Los Angeles,United States,SELL00864
